instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,cnt,Season Name
7492,2011-11-13,4,0,11,18,0,0,0,1,190,Winter
7493,2011-11-13,4,0,11,19,0,0,0,1,157,Winter
7494,2011-11-13,4,0,11,20,0,0,0,1,139,Winter
7495,2011-11-13,4,0,11,21,0,0,0,1,95,Winter
7496,2011-11-13,4,0,11,22,0,0,0,1,89,Winter
7497,2011-11-13,4,0,11,23,0,0,0,1,67,Winter
7498,2011-11-14,4,0,11,0,0,1,1,1,30,Winter
7499,2011-11-14,4,0,11,1,0,1,1,1,11,Winter
7500,2011-11-14,4,0,11,2,0,1,1,1,17,Winter
7501,2011-11-14,4,0,11,3,0,1,1,1,7,Winter
7502,2011-11-14,4,0,11,4,0,1,1,1,5,Winter
7503,2011-11-14,4,0,11,5,0,1,1,2,19,Winter
7504,2011-11-14,4,0,11,6,0,1,1,2,114,Winter
7505,2011-11-14,4,0,11,7,0,1,1,1,322,Winter
7506,2011-11-14,4,0,11,8,0,1,1,2,452,Winter
7507,2011-11-14,4,0,11,9,0,1,1,2,233,Winter
7508,2011-11-14,4,0,11,10,0,1,1,2,111,Winter
7509,2011-11-14,4,0,11,11,0,1,1,2,128,Winter
7510,2011-11-14,4,0,11,12,0,1,1,1,202,Winter
7511,2011-11-14,4,0,11,13,0,1,1,1,203,Winter
7512,2011-11-14,4,0,11,14,0,1,1,1,185,Winter
7513,2011-11-14,4,0,11,15,0,1,1,1,195,Winter
7514,2011-11-14,4,0,11,16,0,1,1,1,315,Winter
7515,2011-11-14,4,0,11,17,0,1,1,1,519,Winter
7516,2011-11-14,4,0,11,18,0,1,1,1,489,Winter
7517,2011-11-14,4,0,11,19,0,1,1,1,302,Winter
7518,2011-11-14,4,0,11,20,0,1,1,1,240,Winter
7519,2011-11-14,4,0,11,21,0,1,1,1,213,Winter
7520,2011-11-14,4,0,11,22,0,1,1,1,113,Winter
7521,2011-11-14,4,0,11,23,0,1,1,1,61,Winter
7522,2011-11-15,4,0,11,0,0,2,1,1,22,Winter
7523,2011-11-15,4,0,11,1,0,2,1,1,10,Winter
7524,2011-11-15,4,0,11,2,0,2,1,1,15,Winter
7525,2011-11-15,4,0,11,3,0,2,1,2,4,Winter
7526,2011-11-15,4,0,11,4,0,2,1,1,7,Winter
7527,2011-11-15,4,0,11,5,0,2,1,1,28,Winter
7528,2011-11-15,4,0,11,6,0,2,1,2,108,Winter
7529,2011-11-15,4,0,11,7,0,2,1,2,319,Winter
7530,2011-11-15,4,0,11,8,0,2,1,2,480,Winter
7531,2011-11-15,4,0,11,9,0,2,1,2,200,Winter
7532,2011-11-15,4,0,11,10,0,2,1,2,138,Winter
7533,2011-11-15,4,0,11,11,0,2,1,2,134,Winter
7534,2011-11-15,4,0,11,12,0,2,1,2,176,Winter
7535,2011-11-15,4,0,11,13,0,2,1,3,153,Winter
7536,2011-11-15,4,0,11,14,0,2,1,2,147,Winter
7537,2011-11-15,4,0,11,15,0,2,1,2,191,Winter
7538,2011-11-15,4,0,11,16,0,2,1,2,271,Winter
7539,2011-11-15,4,0,11,17,0,2,1,2,451,Winter
7540,2011-11-15,4,0,11,18,0,2,1,2,441,Winter
7541,2011-11-15,4,0,11,19,0,2,1,2,286,Winter
7542,2011-11-15,4,0,11,20,0,2,1,2,238,Winter
7543,2011-11-15,4,0,11,21,0,2,1,2,168,Winter
7544,2011-11-15,4,0,11,22,0,2,1,2,128,Winter
7545,2011-11-15,4,0,11,23,0,2,1,2,80,Winter
7546,2011-11-16,4,0,11,0,0,3,1,2,31,Winter
7547,2011-11-16,4,0,11,1,0,3,1,3,5,Winter
7548,2011-11-16,4,0,11,2,0,3,1,2,10,Winter
7549,2011-11-16,4,0,11,3,0,3,1,2,5,Winter
7550,2011-11-16,4,0,11,4,0,3,1,2,4,Winter
7551,2011-11-16,4,0,11,5,0,3,1,3,13,Winter
7552,2011-11-16,4,0,11,6,0,3,1,2,56,Winter
7553,2011-11-16,4,0,11,7,0,3,1,3,137,Winter
7554,2011-11-16,4,0,11,8,0,3,1,3,232,Winter
7555,2011-11-16,4,0,11,9,0,3,1,3,82,Winter
7556,2011-11-16,4,0,11,10,0,3,1,3,36,Winter
7557,2011-11-16,4,0,11,11,0,3,1,3,60,Winter
7558,2011-11-16,4,0,11,12,0,3,1,3,54,Winter
7559,2011-11-16,4,0,11,13,0,3,1,3,58,Winter
7560,2011-11-16,4,0,11,14,0,3,1,2,61,Winter
7561,2011-11-16,4,0,11,15,0,3,1,3,66,Winter
7562,2011-11-16,4,0,11,16,0,3,1,3,123,Winter
7563,2011-11-16,4,0,11,17,0,3,1,2,233,Winter
7564,2011-11-16,4,0,11,18,0,3,1,3,189,Winter
7565,2011-11-16,4,0,11,19,0,3,1,3,111,Winter
7566,2011-11-16,4,0,11,20,0,3,1,3,99,Winter
7567,2011-11-16,4,0,11,21,0,3,1,3,75,Winter
7568,2011-11-16,4,0,11,22,0,3,1,3,46,Winter
7569,2011-11-16,4,0,11,23,0,3,1,3,31,Winter
7570,2011-11-17,4,0,11,0,0,4,1,2,24,Winter
7571,2011-11-17,4,0,11,1,0,4,1,2,5,Winter
7572,2011-11-17,4,0,11,2,0,4,1,2,5,Winter
7573,2011-11-17,4,0,11,3,0,4,1,2,3,Winter
7574,2011-11-17,4,0,11,4,0,4,1,2,4,Winter
7575,2011-11-17,4,0,11,5,0,4,1,3,22,Winter
7576,2011-11-17,4,0,11,6,0,4,1,3,75,Winter
7577,2011-11-17,4,0,11,7,0,4,1,3,168,Winter
7578,2011-11-17,4,0,11,8,0,4,1,3,355,Winter
7579,2011-11-17,4,0,11,9,0,4,1,2,198,Winter
7580,2011-11-17,4,0,11,10,0,4,1,2,81,Winter
7581,2011-11-17,4,0,11,11,0,4,1,3,97,Winter
7582,2011-11-17,4,0,11,12,0,4,1,2,121,Winter
7583,2011-11-17,4,0,11,13,0,4,1,2,124,Winter
7584,2011-11-17,4,0,11,14,0,4,1,2,110,Winter
7585,2011-11-17,4,0,11,15,0,4,1,2,116,Winter
7586,2011-11-17,4,0,11,16,0,4,1,1,195,Winter
7587,2011-11-17,4,0,11,17,0,4,1,1,399,Winter
7588,2011-11-17,4,0,11,18,0,4,1,1,307,Winter
7589,2011-11-17,4,0,11,19,0,4,1,1,217,Winter
7590,2011-11-17,4,0,11,20,0,4,1,1,169,Winter
7591,2011-11-17,4,0,11,21,0,4,1,1,116,Winter
7592,2011-11-17,4,0,11,22,0,4,1,1,84,Winter
7593,2011-11-17,4,0,11,23,0,4,1,1,58,Winter
7594,2011-11-18,4,0,11,0,0,5,1,1,30,Winter
7595,2011-11-18,4,0,11,1,0,5,1,1,10,Winter
7596,2011-11-18,4,0,11,2,0,5,1,1,10,Winter
7597,2011-11-18,4,0,11,3,0,5,1,1,2,Winter
7598,2011-11-18,4,0,11,4,0,5,1,1,5,Winter
7599,2011-11-18,4,0,11,5,0,5,1,1,22,Winter
7600,2011-11-18,4,0,11,6,0,5,1,1,71,Winter
7601,2011-11-18,4,0,11,7,0,5,1,1,216,Winter
7602,2011-11-18,4,0,11,8,0,5,1,1,375,Winter
7603,2011-11-18,4,0,11,9,0,5,1,1,213,Winter
7604,2011-11-18,4,0,11,10,0,5,1,1,115,Winter
7605,2011-11-18,4,0,11,11,0,5,1,1,140,Winter
7606,2011-11-18,4,0,11,12,0,5,1,1,165,Winter
7607,2011-11-18,4,0,11,13,0,5,1,1,177,Winter
7608,2011-11-18,4,0,11,14,0,5,1,1,154,Winter
7609,2011-11-18,4,0,11,15,0,5,1,1,178,Winter
7610,2011-11-18,4,0,11,16,0,5,1,1,209,Winter
7611,2011-11-18,4,0,11,17,0,5,1,1,378,Winter
7612,2011-11-18,4,0,11,18,0,5,1,1,328,Winter
7613,2011-11-18,4,0,11,19,0,5,1,1,190,Winter
7614,2011-11-18,4,0,11,20,0,5,1,1,137,Winter
7615,2011-11-18,4,0,11,21,0,5,1,1,111,Winter
7616,2011-11-18,4,0,11,22,0,5,1,1,97,Winter
7617,2011-11-18,4,0,11,23,0,5,1,1,59,Winter
7618,2011-11-19,4,0,11,0,0,6,0,1,53,Winter
7619,2011-11-19,4,0,11,1,0,6,0,1,35,Winter
7620,2011-11-19,4,0,11,2,0,6,0,1,46,Winter
7621,2011-11-19,4,0,11,3,0,6,0,1,15,Winter
7622,2011-11-19,4,0,11,4,0,6,0,1,8,Winter
7623,2011-11-19,4,0,11,5,0,6,0,1,2,Winter
7624,2011-11-19,4,0,11,6,0,6,0,1,12,Winter
7625,2011-11-19,4,0,11,7,0,6,0,1,41,Winter
7626,2011-11-19,4,0,11,8,0,6,0,1,92,Winter
7627,2011-11-19,4,0,11,9,0,6,0,1,142,Winter
7628,2011-11-19,4,0,11,10,0,6,0,1,200,Winter
7629,2011-11-19,4,0,11,11,0,6,0,1,233,Winter
7630,2011-11-19,4,0,11,12,0,6,0,1,311,Winter
7631,2011-11-19,4,0,11,13,0,6,0,1,363,Winter
7632,2011-11-19,4,0,11,14,0,6,0,1,349,Winter
7633,2011-11-19,4,0,11,15,0,6,0,1,382,Winter
7634,2011-11-19,4,0,11,16,0,6,0,1,287,Winter
7635,2011-11-19,4,0,11,17,0,6,0,1,232,Winter
7636,2011-11-19,4,0,11,18,0,6,0,1,208,Winter
7637,2011-11-19,4,0,11,19,0,6,0,2,182,Winter
7638,2011-11-19,4,0,11,20,0,6,0,2,163,Winter
7639,2011-11-19,4,0,11,21,0,6,0,2,108,Winter
7640,2011-11-19,4,0,11,22,0,6,0,2,106,Winter
7641,2011-11-19,4,0,11,23,0,6,0,1,93,Winter
7642,2011-11-20,4,0,11,0,0,0,0,1,93,Winter
7643,2011-11-20,4,0,11,1,0,0,0,1,84,Winter
7644,2011-11-20,4,0,11,2,0,0,0,1,56,Winter
7645,2011-11-20,4,0,11,3,0,0,0,2,37,Winter
7646,2011-11-20,4,0,11,4,0,0,0,2,12,Winter
7647,2011-11-20,4,0,11,5,0,0,0,2,4,Winter
7648,2011-11-20,4,0,11,6,0,0,0,2,9,Winter
7649,2011-11-20,4,0,11,7,0,0,0,1,23,Winter
7650,2011-11-20,4,0,11,8,0,0,0,2,65,Winter
7651,2011-11-20,4,0,11,9,0,0,0,1,138,Winter
7652,2011-11-20,4,0,11,10,0,0,0,2,229,Winter
7653,2011-11-20,4,0,11,11,0,0,0,2,286,Winter
7654,2011-11-20,4,0,11,12,0,0,0,2,304,Winter
7655,2011-11-20,4,0,11,13,0,0,0,2,369,Winter
7656,2011-11-20,4,0,11,14,0,0,0,1,363,Winter
7657,2011-11-20,4,0,11,15,0,0,0,2,351,Winter
7658,2011-11-20,4,0,11,16,0,0,0,2,306,Winter
7659,2011-11-20,4,0,11,17,0,0,0,2,203,Winter
7660,2011-11-20,4,0,11,18,0,0,0,2,145,Winter
7661,2011-11-20,4,0,11,19,0,0,0,2,157,Winter
7662,2011-11-20,4,0,11,20,0,0,0,2,113,Winter
7663,2011-11-20,4,0,11,21,0,0,0,2,105,Winter
7664,2011-11-20,4,0,11,22,0,0,0,3,40,Winter
7665,2011-11-20,4,0,11,23,0,0,0,3,28,Winter
7666,2011-11-21,4,0,11,0,0,1,1,2,17,Winter
7667,2011-11-21,4,0,11,1,0,1,1,3,12,Winter
7668,2011-11-21,4,0,11,2,0,1,1,3,3,Winter
7669,2011-11-21,4,0,11,3,0,1,1,3,4,Winter
7670,2011-11-21,4,0,11,4,0,1,1,3,5,Winter
7671,2011-11-21,4,0,11,5,0,1,1,2,20,Winter
7672,2011-11-21,4,0,11,6,0,1,1,2,76,Winter
7673,2011-11-21,4,0,11,7,0,1,1,2,246,Winter
7674,2011-11-21,4,0,11,8,0,1,1,2,391,Winter
7675,2011-11-21,4,0,11,9,0,1,1,2,237,Winter
7676,2011-11-21,4,0,11,10,0,1,1,2,135,Winter
7677,2011-11-21,4,0,11,11,0,1,1,2,128,Winter
7678,2011-11-21,4,0,11,12,0,1,1,2,162,Winter
7679,2011-11-21,4,0,11,13,0,1,1,2,134,Winter
7680,2011-11-21,4,0,11,14,0,1,1,2,135,Winter
7681,2011-11-21,4,0,11,15,0,1,1,3,108,Winter
7682,2011-11-21,4,0,11,16,0,1,1,3,108,Winter
7683,2011-11-21,4,0,11,17,0,1,1,3,210,Winter
7684,2011-11-21,4,0,11,18,0,1,1,3,192,Winter
7685,2011-11-21,4,0,11,19,0,1,1,3,137,Winter
7686,2011-11-21,4,0,11,20,0,1,1,3,80,Winter
7687,2011-11-21,4,0,11,21,0,1,1,3,114,Winter
7688,2011-11-21,4,0,11,22,0,1,1,3,78,Winter
7689,2011-11-21,4,0,11,23,0,1,1,3,33,Winter
7690,2011-11-22,4,0,11,0,0,2,1,3,14,Winter
7691,2011-11-22,4,0,11,1,0,2,1,3,6,Winter
7692,2011-11-22,4,0,11,2,0,2,1,3,6,Winter
7693,2011-11-22,4,0,11,3,0,2,1,3,3,Winter
7694,2011-11-22,4,0,11,4,0,2,1,3,7,Winter
7695,2011-11-22,4,0,11,5,0,2,1,3,18,Winter
7696,2011-11-22,4,0,11,6,0,2,1,2,64,Winter
7697,2011-11-22,4,0,11,7,0,2,1,3,121,Winter
7698,2011-11-22,4,0,11,8,0,2,1,3,190,Winter
7699,2011-11-22,4,0,11,9,0,2,1,3,149,Winter
7700,2011-11-22,4,0,11,10,0,2,1,3,52,Winter
7701,2011-11-22,4,0,11,11,0,2,1,3,32,Winter
7702,2011-11-22,4,0,11,12,0,2,1,3,21,Winter
7703,2011-11-22,4,0,11,13,0,2,1,3,26,Winter
7704,2011-11-22,4,0,11,14,0,2,1,3,35,Winter
7705,2011-11-22,4,0,11,15,0,2,1,3,34,Winter
7706,2011-11-22,4,0,11,16,0,2,1,3,62,Winter
7707,2011-11-22,4,0,11,17,0,2,1,3,165,Winter
7708,2011-11-22,4,0,11,18,0,2,1,3,148,Winter
7709,2011-11-22,4,0,11,19,0,2,1,3,111,Winter
7710,2011-11-22,4,0,11,20,0,2,1,2,127,Winter
7711,2011-11-22,4,0,11,21,0,2,1,2,90,Winter
7712,2011-11-22,4,0,11,22,0,2,1,2,87,Winter
7713,2011-11-22,4,0,11,23,0,2,1,2,39,Winter
7714,2011-11-23,4,0,11,0,0,3,1,2,16,Winter
7715,2011-11-23,4,0,11,1,0,3,1,2,8,Winter
7716,2011-11-23,4,0,11,2,0,3,1,3,6,Winter
7717,2011-11-23,4,0,11,3,0,3,1,3,3,Winter
7718,2011-11-23,4,0,11,4,0,3,1,3,5,Winter
7719,2011-11-23,4,0,11,5,0,3,1,2,17,Winter
7720,2011-11-23,4,0,11,6,0,3,1,2,69,Winter
7721,2011-11-23,4,0,11,7,0,3,1,2,156,Winter
7722,2011-11-23,4,0,11,8,0,3,1,2,323,Winter
7723,2011-11-23,4,0,11,9,0,3,1,2,167,Winter
7724,2011-11-23,4,0,11,10,0,3,1,2,76,Winter
7725,2011-11-23,4,0,11,11,0,3,1,2,116,Winter
7726,2011-11-23,4,0,11,12,0,3,1,1,160,Winter
7727,2011-11-23,4,0,11,13,0,3,1,2,174,Winter
7728,2011-11-23,4,0,11,14,0,3,1,1,213,Winter
7729,2011-11-23,4,0,11,15,0,3,1,2,207,Winter
7730,2011-11-23,4,0,11,16,0,3,1,2,173,Winter
7731,2011-11-23,4,0,11,17,0,3,1,3,163,Winter
7732,2011-11-23,4,0,11,18,0,3,1,2,145,Winter
7733,2011-11-23,4,0,11,19,0,3,1,1,122,Winter
7734,2011-11-23,4,0,11,20,0,3,1,1,68,Winter
7735,2011-11-23,4,0,11,21,0,3,1,1,66,Winter
7736,2011-11-23,4,0,11,22,0,3,1,1,62,Winter
7737,2011-11-23,4,0,11,23,0,3,1,1,51,Winter
7738,2011-11-24,4,0,11,0,1,4,0,1,23,Winter
7739,2011-11-24,4,0,11,1,1,4,0,1,24,Winter
7740,2011-11-24,4,0,11,2,1,4,0,1,22,Winter
7741,2011-11-24,4,0,11,3,1,4,0,1,5,Winter
7742,2011-11-24,4,0,11,4,1,4,0,1,2,Winter
7743,2011-11-24,4,0,11,5,1,4,0,1,11,Winter
7744,2011-11-24,4,0,11,6,1,4,0,1,6,Winter
7745,2011-11-24,4,0,11,7,1,4,0,1,40,Winter
7746,2011-11-24,4,0,11,8,1,4,0,1,46,Winter
7747,2011-11-24,4,0,11,9,1,4,0,1,81,Winter
7748,2011-11-24,4,0,11,10,1,4,0,1,98,Winter
7749,2011-11-24,4,0,11,11,1,4,0,1,142,Winter
7750,2011-11-24,4,0,11,12,1,4,0,1,150,Winter
7751,2011-11-24,4,0,11,13,1,4,0,1,175,Winter
7752,2011-11-24,4,0,11,14,1,4,0,1,168,Winter
7753,2011-11-24,4,0,11,15,1,4,0,1,149,Winter
7754,2011-11-24,4,0,11,16,1,4,0,1,114,Winter
7755,2011-11-24,4,0,11,17,1,4,0,1,74,Winter
7756,2011-11-24,4,0,11,18,1,4,0,1,37,Winter
7757,2011-11-24,4,0,11,19,1,4,0,1,28,Winter
7758,2011-11-24,4,0,11,20,1,4,0,1,31,Winter
7759,2011-11-24,4,0,11,21,1,4,0,1,26,Winter
7760,2011-11-24,4,0,11,22,1,4,0,1,22,Winter
7761,2011-11-24,4,0,11,23,1,4,0,1,21,Winter
7762,2011-11-25,4,0,11,0,0,5,1,1,29,Winter
7763,2011-11-25,4,0,11,1,0,5,1,1,14,Winter
7764,2011-11-25,4,0,11,2,0,5,1,1,10,Winter
7765,2011-11-25,4,0,11,3,0,5,1,1,2,Winter
7766,2011-11-25,4,0,11,4,0,5,1,1,7,Winter
7767,2011-11-25,4,0,11,5,0,5,1,1,5,Winter
7768,2011-11-25,4,0,11,6,0,5,1,1,13,Winter
7769,2011-11-25,4,0,11,7,0,5,1,1,35,Winter
7770,2011-11-25,4,0,11,8,0,5,1,1,74,Winter
7771,2011-11-25,4,0,11,9,0,5,1,1,95,Winter
7772,2011-11-25,4,0,11,10,0,5,1,1,142,Winter
7773,2011-11-25,4,0,11,11,0,5,1,1,226,Winter
7774,2011-11-25,4,0,11,12,0,5,1,1,272,Winter
7775,2011-11-25,4,0,11,13,0,5,1,1,283,Winter
7776,2011-11-25,4,0,11,14,0,5,1,1,272,Winter
7777,2011-11-25,4,0,11,15,0,5,1,1,310,Winter
7778,2011-11-25,4,0,11,16,0,5,1,1,261,Winter
7779,2011-11-25,4,0,11,17,0,5,1,1,184,Winter
7780,2011-11-25,4,0,11,18,0,5,1,1,153,Winter
7781,2011-11-25,4,0,11,19,0,5,1,1,134,Winter
7782,2011-11-25,4,0,11,20,0,5,1,1,95,Winter
7783,2011-11-25,4,0,11,21,0,5,1,1,85,Winter
7784,2011-11-25,4,0,11,22,0,5,1,1,58,Winter
7785,2011-11-25,4,0,11,23,0,5,1,1,33,Winter
7786,2011-11-26,4,0,11,0,0,6,0,1,47,Winter
7787,2011-11-26,4,0,11,1,0,6,0,1,29,Winter
7788,2011-11-26,4,0,11,2,0,6,0,1,23,Winter
7789,2011-11-26,4,0,11,3,0,6,0,1,17,Winter
7790,2011-11-26,4,0,11,4,0,6,0,1,4,Winter
7791,2011-11-26,4,0,11,5,0,6,0,1,3,Winter
7792,2011-11-26,4,0,11,6,0,6,0,2,10,Winter
7793,2011-11-26,4,0,11,7,0,6,0,1,17,Winter
7794,2011-11-26,4,0,11,8,0,6,0,1,60,Winter
7795,2011-11-26,4,0,11,9,0,6,0,1,83,Winter
7796,2011-11-26,4,0,11,10,0,6,0,1,141,Winter
7797,2011-11-26,4,0,11,11,0,6,0,1,230,Winter
7798,2011-11-26,4,0,11,12,0,6,0,1,309,Winter
7799,2011-11-26,4,0,11,13,0,6,0,1,325,Winter
7800,2011-11-26,4,0,11,14,0,6,0,2,299,Winter
7801,2011-11-26,4,0,11,15,0,6,0,2,314,Winter
7802,2011-11-26,4,0,11,16,0,6,0,2,275,Winter
7803,2011-11-26,4,0,11,17,0,6,0,2,184,Winter
7804,2011-11-26,4,0,11,18,0,6,0,2,185,Winter
7805,2011-11-26,4,0,11,19,0,6,0,2,146,Winter
7806,2011-11-26,4,0,11,20,0,6,0,2,141,Winter
7807,2011-11-26,4,0,11,21,0,6,0,2,92,Winter
7808,2011-11-26,4,0,11,22,0,6,0,2,65,Winter
7809,2011-11-26,4,0,11,23,0,6,0,1,69,Winter
7810,2011-11-27,4,0,11,0,0,0,0,1,46,Winter
7811,2011-11-27,4,0,11,1,0,0,0,1,44,Winter
7812,2011-11-27,4,0,11,2,0,0,0,1,31,Winter
7813,2011-11-27,4,0,11,3,0,0,0,1,17,Winter
7814,2011-11-27,4,0,11,4,0,0,0,1,4,Winter
7815,2011-11-27,4,0,11,5,0,0,0,1,5,Winter
7816,2011-11-27,4,0,11,6,0,0,0,1,9,Winter
7817,2011-11-27,4,0,11,7,0,0,0,1,23,Winter
7818,2011-11-27,4,0,11,8,0,0,0,1,42,Winter
7819,2011-11-27,4,0,11,9,0,0,0,1,111,Winter
7820,2011-11-27,4,0,11,10,0,0,0,1,189,Winter
7821,2011-11-27,4,0,11,11,0,0,0,1,240,Winter
7822,2011-11-27,4,0,11,12,0,0,0,1,256,Winter
7823,2011-11-27,4,0,11,13,0,0,0,1,313,Winter
7824,2011-11-27,4,0,11,14,0,0,0,1,313,Winter
7825,2011-11-27,4,0,11,15,0,0,0,1,317,Winter
7826,2011-11-27,4,0,11,16,0,0,0,1,323,Winter
7827,2011-11-27,4,0,11,17,0,0,0,1,204,Winter
7828,2011-11-27,4,0,11,18,0,0,0,1,155,Winter
7829,2011-11-27,4,0,11,19,0,0,0,1,139,Winter
7830,2011-11-27,4,0,11,20,0,0,0,1,104,Winter
7831,2011-11-27,4,0,11,21,0,0,0,1,88,Winter
7832,2011-11-27,4,0,11,22,0,0,0,1,66,Winter
7833,2011-11-27,4,0,11,23,0,0,0,1,32,Winter
7834,2011-11-28,4,0,11,0,0,1,1,1,16,Winter
7835,2011-11-28,4,0,11,1,0,1,1,1,13,Winter
7836,2011-11-28,4,0,11,3,0,1,1,1,5,Winter
7837,2011-11-28,4,0,11,4,0,1,1,1,4,Winter
7838,2011-11-28,4,0,11,5,0,1,1,1,34,Winter
7839,2011-11-28,4,0,11,6,0,1,1,1,104,Winter
7840,2011-11-28,4,0,11,7,0,1,1,1,277,Winter
7841,2011-11-28,4,0,11,8,0,1,1,2,407,Winter
7842,2011-11-28,4,0,11,9,0,1,1,2,208,Winter
7843,2011-11-28,4,0,11,10,0,1,1,2,107,Winter
7844,2011-11-28,4,0,11,11,0,1,1,2,118,Winter
7845,2011-11-28,4,0,11,12,0,1,1,1,178,Winter
7846,2011-11-28,4,0,11,13,0,1,1,2,162,Winter
7847,2011-11-28,4,0,11,14,0,1,1,1,143,Winter
7848,2011-11-28,4,0,11,15,0,1,1,1,150,Winter
7849,2011-11-28,4,0,11,16,0,1,1,1,264,Winter
7850,2011-11-28,4,0,11,17,0,1,1,1,468,Winter
7851,2011-11-28,4,0,11,18,0,1,1,1,416,Winter
7852,2011-11-28,4,0,11,19,0,1,1,1,264,Winter
7853,2011-11-28,4,0,11,20,0,1,1,2,218,Winter
7854,2011-11-28,4,0,11,21,0,1,1,2,156,Winter
7855,2011-11-28,4,0,11,22,0,1,1,2,109,Winter
7856,2011-11-28,4,0,11,23,0,1,1,2,46,Winter
7857,2011-11-29,4,0,11,0,0,2,1,1,22,Winter
7858,2011-11-29,4,0,11,1,0,2,1,1,17,Winter
7859,2011-11-29,4,0,11,2,0,2,1,2,5,Winter
7860,2011-11-29,4,0,11,3,0,2,1,2,2,Winter
7861,2011-11-29,4,0,11,4,0,2,1,2,6,Winter
7862,2011-11-29,4,0,11,5,0,2,1,1,22,Winter
7863,2011-11-29,4,0,11,6,0,2,1,1,89,Winter
7864,2011-11-29,4,0,11,7,0,2,1,1,342,Winter
7865,2011-11-29,4,0,11,8,0,2,1,1,449,Winter
7866,2011-11-29,4,0,11,9,0,2,1,3,202,Winter
7867,2011-11-29,4,0,11,10,0,2,1,3,36,Winter
7868,2011-11-29,4,0,11,11,0,2,1,3,11,Winter
7869,2011-11-29,4,0,11,12,0,2,1,3,18,Winter
7870,2011-11-29,4,0,11,13,0,2,1,3,22,Winter
7871,2011-11-29,4,0,11,14,0,2,1,3,36,Winter
7872,2011-11-29,4,0,11,15,0,2,1,3,65,Winter
7873,2011-11-29,4,0,11,16,0,2,1,3,151,Winter
7874,2011-11-29,4,0,11,17,0,2,1,2,354,Winter
7875,2011-11-29,4,0,11,18,0,2,1,2,358,Winter
7876,2011-11-29,4,0,11,19,0,2,1,2,250,Winter
7877,2011-11-29,4,0,11,20,0,2,1,2,184,Winter
7878,2011-11-29,4,0,11,21,0,2,1,2,125,Winter
7879,2011-11-29,4,0,11,22,0,2,1,1,95,Winter
7880,2011-11-29,4,0,11,23,0,2,1,1,53,Winter
7881,2011-11-30,4,0,11,0,0,3,1,1,24,Winter
7882,2011-11-30,4,0,11,1,0,3,1,1,8,Winter
7883,2011-11-30,4,0,11,2,0,3,1,1,5,Winter
7884,2011-11-30,4,0,11,3,0,3,1,1,1,Winter
7885,2011-11-30,4,0,11,4,0,3,1,1,5,Winter
7886,2011-11-30,4,0,11,5,0,3,1,1,22,Winter
7887,2011-11-30,4,0,11,6,0,3,1,1,103,Winter
7888,2011-11-30,4,0,11,7,0,3,1,1,285,Winter
7889,2011-11-30,4,0,11,8,0,3,1,1,478,Winter
7890,2011-11-30,4,0,11,9,0,3,1,1,193,Winter
7891,2011-11-30,4,0,11,10,0,3,1,1,110,Winter
7892,2011-11-30,4,0,11,11,0,3,1,1,122,Winter
7893,2011-11-30,4,0,11,12,0,3,1,2,160,Winter
7894,2011-11-30,4,0,11,13,0,3,1,2,147,Winter
7895,2011-11-30,4,0,11,14,0,3,1,2,112,Winter
7896,2011-11-30,4,0,11,15,0,3,1,1,115,Winter
7897,2011-11-30,4,0,11,16,0,3,1,1,226,Winter
7898,2011-11-30,4,0,11,17,0,3,1,2,380,Winter
7899,2011-11-30,4,0,11,18,0,3,1,1,376,Winter
7900,2011-11-30,4,0,11,19,0,3,1,2,279,Winter
7901,2011-11-30,4,0,11,20,0,3,1,2,190,Winter
7902,2011-11-30,4,0,11,21,0,3,1,1,135,Winter
7903,2011-11-30,4,0,11,22,0,3,1,1,87,Winter
7904,2011-11-30,4,0,11,23,0,3,1,1,50,Winter
7905,2011-12-01,4,0,12,0,0,4,1,1,20,Winter
7906,2011-12-01,4,0,12,1,0,4,1,1,10,Winter
7907,2011-12-01,4,0,12,2,0,4,1,1,9,Winter
7908,2011-12-01,4,0,12,3,0,4,1,1,7,Winter
7909,2011-12-01,4,0,12,4,0,4,1,1,1,Winter
7910,2011-12-01,4,0,12,5,0,4,1,1,24,Winter
7911,2011-12-01,4,0,12,6,0,4,1,1,97,Winter
7912,2011-12-01,4,0,12,7,0,4,1,1,276,Winter
7913,2011-12-01,4,0,12,8,0,4,1,1,477,Winter
7914,2011-12-01,4,0,12,9,0,4,1,1,224,Winter
7915,2011-12-01,4,0,12,10,0,4,1,1,93,Winter
7916,2011-12-01,4,0,12,11,0,4,1,1,102,Winter
7917,2011-12-01,4,0,12,12,0,4,1,1,148,Winter
7918,2011-12-01,4,0,12,13,0,4,1,1,154,Winter
7919,2011-12-01,4,0,12,14,0,4,1,1,150,Winter
7920,2011-12-01,4,0,12,15,0,4,1,1,154,Winter
7921,2011-12-01,4,0,12,16,0,4,1,1,201,Winter
7922,2011-12-01,4,0,12,17,0,4,1,1,418,Winter
7923,2011-12-01,4,0,12,18,0,4,1,1,405,Winter
7924,2011-12-01,4,0,12,19,0,4,1,1,228,Winter
7925,2011-12-01,4,0,12,20,0,4,1,1,190,Winter
7926,2011-12-01,4,0,12,21,0,4,1,1,162,Winter
7927,2011-12-01,4,0,12,22,0,4,1,1,104,Winter
